id_estado,cd_orgao,nr_lote,nr_licitacao,ano_licitacao,nr_contrato,ano_contrato,nr_item,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
43,67100,1,1,2019,58,2019,40,5,10,50
43,67100,1,1,2019,58,2019,41,10,7.5,75
43,67100,1,1,2019,58,2019,42,5,50,250
43,67100,1,1,2019,58,2019,43,2.5,57.5,143.75
43,67100,1,1,2019,58,2019,44,5,50,250
43,67100,1,1,2019,58,2019,46,2.5,55,137.5
43,67100,1,1,2019,58,2019,47,150,7.75,1162.5
43,67100,1,1,2019,58,2019,48,50,5.5,275
43,67100,1,1,2019,58,2019,49,40,7.5,300
43,67100,1,1,2019,58,2019,50,100,7,700
43,55000,1,1,2019,7,2019,1,18,9.33,167.94
43,55000,1,1,2019,7,2019,10,35,5.64,197.4
43,55000,1,1,2019,8,2019,2,65,4.24,275.6
43,55000,1,1,2019,8,2019,3,50,4.96,248
43,55000,1,1,2019,8,2019,5,40,4.81,192.4
43,55000,1,1,2019,8,2019,11,30,2.75,82.5
43,55000,1,1,2019,9,2019,6,76,9.5,722
43,55000,1,1,2019,9,2019,4,36,18.5,666
43,55000,1,1,2019,10,2019,9,49,4.96,243.04
43,51400,1,1,2019,31,2019,1,250,18.41,4602.5
43,51400,2,1,2019,31,2019,2,300,18.41,5523
43,51400,3,1,2019,31,2019,3,200,18.41,3682
43,51400,9,1,2019,31,2019,9,250,18.41,4602.5
43,88025,1,1,2019,9,2019,14,89,2,178
43,74100,1,3,2019,242,2019,10,150,3.43,514.5
43,74100,1,3,2019,242,2019,12,300,2.83,849
43,74100,1,3,2019,242,2019,11,150,4.65,697.5
43,74100,1,3,2019,242,2019,7,200,1.33,266
43,74100,1,3,2019,242,2019,6,30,2.24,67.2
43,74100,1,3,2019,242,2019,2,100,1.92,192
43,74100,1,3,2019,242,2019,1,1000,1.59,1590
43,74100,1,3,2019,2414,2019,20,1000,3.29,3290
43,74100,1,3,2019,2414,2019,19,200,15.49,3098
43,74100,1,3,2019,2414,2019,18,200,13.98,2796
43,74100,1,3,2019,2414,2019,17,200,11.98,2396
43,74100,1,3,2019,240,2019,5,250,3.33,832.5
43,74100,1,3,2019,240,2019,9,150,2.96,444
43,74100,1,3,2019,240,2019,4,250,3.33,832.5
43,74100,1,3,2019,240,2019,3,150,2.91,436.5
43,74100,1,3,2019,243,2019,16,50,3.96,198
43,74100,1,3,2019,243,2019,8,100,3.66,366
43,52400,1,2,2019,109,2019,3,50,1.67,83.5
43,52400,1,2,2019,109,2019,13,20,2.98,59.6
43,52400,1,2,2019,109,2019,19,50,3.43,171.5
43,52400,1,2,2019,109,2019,30,20,2,40
43,52400,1,2,2019,109,2019,33,14,1.9,26.6
43,52400,1,2,2019,109,2019,38,10,2.25,22.5
43,52400,1,2,2019,109,2019,45,10,2.32,23.2
43,52400,1,2,2019,109,2019,62,30,2.5,75
43,52400,1,2,2019,109,2019,79,50,1.38,69
43,65200,1,1,2019,28,2019,1,50,4.97,248.5
43,65200,1,1,2019,28,2019,3,275,1.59,437.25
43,65200,1,1,2019,28,2019,8,150,3.81,571.5
43,65200,1,1,2019,28,2019,18,200,2.69,538
43,65200,1,1,2019,28,2019,37,200,2.69,538
43,65200,1,1,2019,28,2019,42,50,1.5,75
43,65200,1,1,2019,28,2019,43,50,1.63,81.5
43,65200,1,1,2019,28,2019,45,130,5.44,707.2
43,65200,1,1,2019,28,2019,63,200,16.56,3312
43,65200,1,1,2019,28,2019,64,100,2.24,224
43,65200,1,1,2019,28,2019,69,100,6.36,636
43,65200,1,1,2019,28,2019,70,300,3.29,987
43,65200,1,1,2019,28,2019,83,200,2.19,438
43,65200,1,1,2019,28,2019,98,65,6.49,421.85
43,69100,1,1,2019,91,2019,18,40,6.82,272.8
43,69100,1,1,2019,92,2019,14,150,6.32,948
43,55000,1,2,2019,26,2019,1,18,10.11,181.98
43,55000,1,2,2019,26,2019,7,65,3.54,230.1
43,55000,1,2,2019,26,2019,9,35,7.36,257.6
43,55000,1,2,2019,27,2019,2,65,4.22,274.3
43,55000,1,2,2019,27,2019,3,50,5.57,278.5
43,55000,1,2,2019,27,2019,5,40,5.57,222.8
43,55000,1,2,2019,27,2019,10,30,2.89,86.7
43,55000,1,2,2019,28,2019,6,76,10.75,817
43,55000,1,2,2019,28,2019,4,36,18.25,657
43,55000,1,2,2019,29,2019,8,49,6.08,297.92
43,40900,5,1,2019,66,2019,5,2500,2.16,5400
43,40900,4,1,2019,66,2019,4,100,17.62,1762
43,40900,2,1,2019,66,2019,2,500,2.12,1060
43,40900,1,1,2019,66,2019,1,80,8.86,708.8
43,40900,6,1,2019,66,2019,6,200,2.59,518
43,40900,3,1,2019,66,2019,3,20,20.63,412.6
43,40900,42,1,2019,66,2019,42,1200,2.43,2916
43,40900,41,1,2019,66,2019,41,60,13.61,816.6
43,40900,40,1,2019,66,2019,40,700,4.6,3220
43,40900,39,1,2019,66,2019,39,120,2.71,325.2
43,40900,38,1,2019,66,2019,38,700,14.88,10416
43,40900,37,1,2019,66,2019,37,300,2.24,672
43,40900,36,1,2019,66,2019,36,300,21.83,6549
43,40900,35,1,2019,66,2019,35,700,13.4,9380
43,40900,34,1,2019,66,2019,34,500,12.26,6130
43,40900,33,1,2019,66,2019,33,700,5.13,3591
43,40900,32,1,2019,66,2019,32,100,2.98,298
43,40900,31,1,2019,66,2019,31,20,10.63,212.6
43,40900,30,1,2019,66,2019,30,20,18.3,366
43,40900,29,1,2019,66,2019,29,150,4.71,706.5
43,40900,28,1,2019,66,2019,28,800,3.92,3136
43,40900,27,1,2019,66,2019,27,80,3.63,290.4
43,40900,26,1,2019,66,2019,26,1200,3.4,4080
43,40900,25,1,2019,66,2019,25,300,1.84,552
43,40900,24,1,2019,66,2019,24,300,1.96,588
43,40900,23,1,2019,66,2019,23,70,5.16,361.2
43,40900,22,1,2019,66,2019,22,50,5.69,284.5
43,40900,21,1,2019,66,2019,21,150,3.23,484.5
43,40900,20,1,2019,66,2019,20,90,12.47,1122.3
43,40900,19,1,2019,66,2019,19,100,10.44,1044
43,40900,18,1,2019,66,2019,18,100,10.24,1024
43,40900,17,1,2019,66,2019,17,300,13.66,4098
43,40900,16,1,2019,66,2019,16,100,3.76,376
43,40900,15,1,2019,66,2019,15,400,4.46,1784
43,40900,14,1,2019,66,2019,14,600,3.79,2274
43,40900,13,1,2019,66,2019,13,150,14.93,2239.5
43,40900,12,1,2019,66,2019,12,200,4.26,852
43,40900,11,1,2019,66,2019,11,400,18.04,7216
43,40900,10,1,2019,66,2019,10,300,3.51,1053
43,40900,9,1,2019,66,2019,9,600,1.99,1194
43,40900,8,1,2019,66,2019,8,1200,3.04,3648
43,40900,7,1,2019,66,2019,7,400,4.72,1888
43,44800,1,2,2019,72,2019,3,2000,9.02,18040
43,45900,1,1,2019,1786,2019,2,26,4.27,111.02
43,45900,1,1,2019,1786,2019,3,30,2,60
43,45900,1,1,2019,1786,2019,8,6,26.49,158.94
43,45900,1,1,2019,1786,2019,9,4,15.2,60.8
43,45900,1,1,2019,1786,2019,12,10,16.69,166.9
43,45900,1,1,2019,1786,2019,13,10,8.32,83.2
43,45900,1,1,2019,1786,2019,14,28,1.97,55.16
43,45900,1,1,2019,1786,2019,1,6,12.65,75.9
43,45900,1,1,2019,1786,2019,10,80,5.04,403.2
43,45900,1,1,2019,1787,2019,4,16,11.65,186.4
43,45900,1,1,2019,1787,2019,6,110,3.32,365.2
43,45900,1,1,2019,1787,2019,7,600,2.59,1554
43,45900,1,1,2019,1787,2019,11,40,11.71,468.4
43,45900,1,1,2019,1787,2019,5,5,4.07,20.35
43,42200,1,1,2019,29,2019,35,100,16,1600
43,42200,1,1,2019,29,2019,36,200,16,3200
43,42200,1,1,2019,29,2019,37,200,16,3200
43,42200,1,1,2019,31,2019,39,225,18,4050
43,42200,1,1,2019,31,2019,40,150,16,2400
43,42200,1,1,2019,31,2019,38,750,18,13500
43,42200,1,1,2019,32,2019,39,360,18,6480
43,42200,1,1,2019,32,2019,38,750,18,13500
43,42200,1,1,2019,33,2019,10,30,5,150
43,42200,1,1,2019,33,2019,9,150,5,750
43,42200,1,1,2019,33,2019,8,1500,3.5,5250
43,42200,1,1,2019,33,2019,13,2500,3.5,8750
43,42200,1,1,2019,33,2019,11,130,30,3900
43,42200,1,1,2019,33,2019,12,35,30,1050
43,42200,1,1,2019,34,2019,13,5700,3.5,19950
43,42200,1,1,2019,35,2019,13,5700,3.5,19950
43,53000,1,1,2019,18,2019,4,120,3.48,417.6
43,53000,1,1,2019,18,2019,13,240,6.7,1608
43,53000,1,1,2019,18,2019,17,300,3.98,1194
43,53000,1,1,2019,18,2019,22,250,4.57,1142.5
43,53000,1,1,2019,18,2019,29,180,6.47,1164.6
43,40300,1,1,2019,59,2019,10,200,3,600
43,55800,1,1,2019,32,2019,4,850,1.5,1275
43,55800,1,1,2019,32,2019,5,52,27,1404
43,55800,1,1,2019,32,2019,10,620,3.25,2015
43,55800,1,1,2019,32,2019,13,1110,4.95,5494.5
43,55800,1,1,2019,32,2019,15,190,3.95,750.5
43,55800,1,1,2019,32,2019,19,300,6,1800
43,55800,1,1,2019,32,2019,23,245,2.4,588
43,55800,1,1,2019,32,2019,32,100,3,300
43,55800,1,1,2019,32,2019,33,170,4.5,765
43,55800,1,1,2019,32,2019,37,400,1.75,700
43,88024,1,2,2019,41,2019,16,200,14,2800
43,56500,1,1,2019,9,2019,39,12,27.3,327.6
43,56500,1,1,2019,9,2019,48,120,9.95,1194
43,47500,1,3,2018,52,2019,30,1932,10.35,19996.2
43,51300,1,2,2019,69,2019,4,4444,4.5,19998
43,78200,14,18,2018,15,2019,1,36.36,6.9667,253.31
43,78200,13,18,2018,15,2019,1,272.73,3.9833,1086.37
43,78200,12,18,2018,15,2019,1,27.27,5.89,160.62
43,78200,11,18,2018,15,2019,1,154.55,5.0233,776.35
43,78200,10,18,2018,15,2019,1,27.27,5.75,156.8
43,78200,9,18,2018,15,2019,1,90.91,11.3267,1029.71
43,78200,8,18,2018,15,2019,1,90.91,10.9467,995.16
43,78200,7,18,2018,15,2019,1,18.18,10.5067,191.01
43,78200,6,18,2018,15,2019,1,45.45,11.36,516.31
43,78200,5,18,2018,15,2019,1,181.82,5.277,959.46
43,78200,4,18,2018,15,2019,1,295.45,2.74,809.53
43,78200,3,18,2018,15,2019,1,227.27,5.7667,1310.6
43,78200,2,18,2018,15,2019,1,204.55,5.05,1032.98
43,78200,1,18,2018,15,2019,1,181.82,11.1667,2030.33
43,78200,13,18,2018,16,2019,1,272.73,3.9833,1086.37
43,78200,14,18,2018,16,2019,1,36.36,6.9667,253.31
43,78200,12,18,2018,16,2019,1,27.27,5.89,160.62
43,78200,11,18,2018,16,2019,1,154.55,5.0233,776.35
43,78200,10,18,2018,16,2019,1,27.27,5.75,156.8
43,78200,9,18,2018,16,2019,1,90.91,11.3267,1029.71
43,78200,8,18,2018,16,2019,1,90.91,10.9467,995.16
43,78200,7,18,2018,16,2019,1,18.18,10.5067,191.01
43,78200,6,18,2018,16,2019,1,45.45,11.36,516.31
43,78200,5,18,2018,16,2019,1,181.82,5.277,959.46
43,78200,4,18,2018,16,2019,1,295.45,2.74,809.53
43,78200,3,18,2018,16,2019,1,227.27,5.7667,1310.6
43,78200,2,18,2018,16,2019,1,204.55,5.05,1032.98
43,78200,1,18,2018,16,2019,1,181.82,11.1667,2030.33
43,46100,1,1,2019,51,2019,12,11000,2.82,31020
43,55800,1,1,2019,28,2019,24,8000,2.8,22400
43,55800,1,1,2019,28,2019,25,200,3.4,680
43,70900,1,1,2019,16,2019,1,100,5.93,593
43,70900,1,1,2019,16,2019,2,150,4.53,679.5
43,70900,1,1,2019,16,2019,3,100,12.18,1218
43,70900,1,1,2019,16,2019,8,200,11.33,2266
43,70900,1,1,2019,16,2019,9,100,4.75,475
43,70900,1,1,2019,16,2019,10,200,3.22,644
43,70900,1,1,2019,16,2019,11,250,4.56,1140
43,70900,1,1,2019,16,2019,12,200,3.76,752
43,70900,1,1,2019,16,2019,13,200,11.43,2286
43,70900,1,1,2019,16,2019,14,75,11.27,845.25
43,70900,1,1,2019,16,2019,16,100,8.73,873
43,70900,1,1,2019,16,2019,21,50,5.16,258
43,70900,1,1,2019,16,2019,23,150,17.63,2644.5
43,70900,1,1,2019,16,2019,24,150,3.61,541.5
43,70900,1,1,2019,16,2019,25,150,5.49,823.5
43,70900,1,1,2019,16,2019,26,150,3.41,511.5
43,70900,1,1,2019,16,2019,28,20,14.15,283
43,70900,1,1,2019,16,2019,29,350,5.88,2058
43,70900,1,1,2019,16,2019,30,50,5.83,291.5
43,70900,1,1,2019,16,2019,31,100,7.62,762
43,70300,1,1,2019,1828,2019,2,190,3.4,646
43,70300,1,1,2019,1828,2019,3,36,27.5,990
43,82300,1,2,2019,21,2019,15,58,2.02,117.16
43,82300,1,2,2019,21,2019,26,66,3.88,256.08
43,82300,1,2,2019,21,2019,30,324,1.4,453.6
43,82300,1,2,2019,21,2019,3,40,2.4,96
43,46700,1,1,2019,60,2019,46,300,8.47,2541
43,46700,1,1,2019,60,2019,47,100,16,1600
43,46700,1,1,2019,60,2019,49,200,12.6,2520
43,86700,1,1,2019,30,2019,18,64,13,832
43,86700,1,1,2019,30,2019,12,26,5.5,143
43,86700,1,1,2019,30,2019,11,4,5.5,22
43,86700,1,1,2019,30,2019,10,4,12.9,51.6
43,86700,1,1,2019,30,2019,6,130,9.6,1248
43,86700,1,1,2019,30,2019,4,23,15.15,348.45
43,86700,1,1,2019,31,2019,19,84,4.5,378
43,86700,1,1,2019,31,2019,7,60,3,180
43,86700,1,1,2019,31,2019,3,0.8,16,12.8
43,86700,1,1,2019,31,2019,2,84,1.98,166.32
43,65800,1,1,2019,19,2019,5,50,3.29,164.5
43,65800,1,1,2019,19,2019,14,300,1.89,567
43,65800,1,1,2019,19,2019,22,60,4.98,298.8
43,65800,1,1,2019,19,2019,32,1,6.09,6.09
43,65800,1,1,2019,19,2019,36,300,1.99,597
43,65800,1,1,2019,19,2019,38,15,3.1,46.5
43,79100,1,1,2019,34,2019,1,350,4,1400
43,79100,1,1,2019,34,2019,8,1000,4.62,4620
43,79100,1,1,2019,34,2019,19,2000,3.7,7400
43,79100,1,1,2019,34,2019,22,50,38,1900
43,79100,1,1,2019,34,2019,26,100,26,2600
43,79100,1,1,2019,34,2019,34,1000,28,28000
43,79100,1,1,2019,34,2019,41,150,16.4,2460
43,65500,1,1,2019,39,2019,12,200,2.04,408
43,65500,1,1,2019,39,2019,11,1000,2.04,2040
43,44800,1,1,2019,17,2019,39,50,14.2,710
43,44800,1,1,2019,17,2019,42,150,12.05,1807.5
43,88034,1,1,2019,23,2019,9,100,16.23,1623
43,88034,1,1,2019,23,2019,10,50,13.73,686.5
43,88034,1,1,2019,23,2019,11,50,14.34,717
43,45900,1,9,2019,1803,2019,1,48,12.29,589.92
43,45900,1,9,2019,1803,2019,2,224,4.39,983.36
43,45900,1,9,2019,1803,2019,3,422,1.93,814.46
43,45900,1,9,2019,1803,2019,8,18,24.99,449.82
43,45900,1,9,2019,1803,2019,9,147,12.7,1866.9
43,45900,1,9,2019,1803,2019,10,543,5.14,2791.02
43,45900,1,9,2019,1803,2019,12,183,15.45,2827.35
43,45900,1,9,2019,1803,2019,14,252,1.93,486.36
43,45900,1,9,2019,1804,2019,4,156,12.58,1962.48
43,45900,1,9,2019,1804,2019,5,18,4.43,79.74
43,45900,1,9,2019,1804,2019,6,1368,3.29,4500.72
43,45900,1,9,2019,1804,2019,11,452,11.3,5107.6
43,56200,1,1,2019,19,2019,16,30,34.82,1044.6
43,56200,1,1,2019,20,2019,1,4,20.15,80.6
43,56200,1,1,2019,20,2019,7,50,4.66,233
43,56200,1,1,2019,20,2019,20,100,3.23,323
43,56200,1,1,2019,22,2019,17,300,1.4,420
43,56200,1,1,2019,22,2019,18,600,1.75,1050
43,56200,1,1,2019,23,2019,7,50,4.66,233
43,56200,1,1,2019,23,2019,8,50,4.95,247.5
43,56200,1,1,2019,23,2019,13,200,11.03,2206
43,56200,1,1,2019,23,2019,14,500,2.99,1495
43,56200,1,1,2019,23,2019,15,350,3.65,1277.5
43,56200,1,1,2019,23,2019,16,30,34.82,1044.6
43,86400,1,1,2019,18,2019,16,70,8.8,616
43,88023,1,10,2019,833,2019,20,200,12.3,2460
43,85900,1,2,2019,12,2019,12,150,3.29,493.5
43,45900,1,9,2019,1805,2019,7,3936,2.59,10194.24
43,72900,1,2,2018,18,2019,27,190,9.31,1768.9
43,72900,1,2,2018,18,2019,37,20,12.17,243.4
43,88023,1,10,2019,834,2019,14,100,5.1,510
43,88023,1,10,2019,834,2019,18,40,3.25,130
43,88023,1,10,2019,834,2019,17,20,5,100
43,88023,1,10,2019,834,2019,16,20,4.75,95
43,88023,1,10,2019,834,2019,15,3,25.63,76.89
43,88023,1,10,2019,834,2019,13,100,5.05,505
43,88023,1,10,2019,834,2019,12,100,2.4,240
43,88023,1,10,2019,834,2019,11,40,4.27,170.8
43,88023,1,10,2019,834,2019,10,40,5.6,224
43,88023,1,10,2019,834,2019,9,75,5.5,412.5
43,88023,1,10,2019,834,2019,8,50,6.1,305
43,88023,1,10,2019,834,2019,7,100,3.25,325
43,88023,1,10,2019,834,2019,6,40,2.2,88
43,88023,1,10,2019,834,2019,5,100,3.96,396
43,88023,1,10,2019,834,2019,4,30,3.78,113.4
43,88023,1,10,2019,834,2019,3,100,4.3,430
43,88023,1,10,2019,834,2019,2,70,4.5,315
43,88023,1,10,2019,834,2019,1,150,2.75,412.5
43,88023,1,10,2019,835,2019,19,200,19.57,3914
43,82200,1,1,2019,46,2019,31,110,9.45,1039.5
43,63700,1,6,2019,552019,2019,1,1631,2.81,4583.11
43,63700,1,6,2019,552019,2019,2,300,2.38,714
43,63700,1,6,2019,552019,2019,3,141.75,25.87,3667.07
43,63700,1,6,2019,552019,2019,7,72,3.95,284.4
43,63700,1,6,2019,552019,2019,8,3296,4.05,13348.8
43,63700,1,6,2019,552019,2019,10,1977,3.71,7334.67
43,63700,1,6,2019,552019,2019,17,2953,4.14,12225.42
43,63700,1,6,2019,552019,2019,18,1546,3.69,5704.74
43,63700,1,6,2019,552019,2019,19,36,3.59,129.24
43,63700,1,6,2019,552019,2019,20,2192,2.41,5282.72
43,63700,1,6,2019,552019,2019,24,1161,3.51,4075.11
43,63700,1,6,2019,552019,2019,28,644,6.63,4269.72
43,63700,1,6,2019,552019,2019,30,5086,6.3,32041.8
43,63700,1,6,2019,552019,2019,31,8,9.6,76.8
43,63700,1,6,2019,572019,2019,4,3530,3.65,12884.5
43,63700,1,6,2019,572019,2019,5,2390,3.8,9082
43,63700,1,6,2019,572019,2019,6,9490,4.6,43654
43,63700,1,6,2019,572019,2019,9,4105,3.67,15065.35
43,63700,1,6,2019,572019,2019,11,590,20.03,11817.7
43,63700,1,6,2019,572019,2019,12,440,20.26,8914.4
43,63700,1,6,2019,572019,2019,13,244,4.64,1132.16
43,63700,1,6,2019,572019,2019,21,144,4.79,689.76
43,63700,1,6,2019,572019,2019,22,61,14.3,872.3
43,63700,1,6,2019,572019,2019,23,1250,6.74,8425
43,63700,1,6,2019,572019,2019,26,4015,5.2,20878
43,63700,1,6,2019,572019,2019,29,105,2.55,267.75
43,63700,1,6,2019,582019,2019,25,3890,27.92,108608.8
43,63700,1,6,2019,592019,2019,14,3130,29.6,92648
43,63700,1,6,2019,592019,2019,15,1420,31.23,44346.6
43,63700,1,6,2019,592019,2019,16,850,24.8,21080
43,69600,1,1,2019,24,2019,27,4000,0.9,3600
43,69600,1,1,2019,24,2019,28,150,8.5,1275
43,88025,1,1,2019,8,2019,10,112,8.3,929.6
43,88025,1,1,2019,8,2019,12,50,8.8,440
43,70900,1,1,2019,15,2019,5,200,3.8,760
43,70900,1,1,2019,15,2019,6,75,3.66,274.5
43,70900,1,1,2019,15,2019,7,200,4.98,996
43,70900,1,1,2019,15,2019,15,100,7.24,724
43,70900,1,1,2019,15,2019,17,200,3.03,606
43,70900,1,1,2019,15,2019,18,150,4.03,604.5
43,70900,1,1,2019,15,2019,19,100,5.42,542
43,70900,1,1,2019,15,2019,20,250,3.9,975
43,70900,1,1,2019,15,2019,22,300,3.28,984
43,48300,1,1,2019,8,2019,15,150,4.2,630
43,48300,1,1,2019,8,2019,22,100,21.85,2185
43,48300,1,1,2019,8,2019,23,200,18.46,3692
43,55800,1,1,2019,34,2019,11,1200,5.5,6600
43,55800,1,1,2019,34,2019,30,1500,5.5,8250
43,82000,1,1,2019,30,2019,3,150,2,300
43,82000,1,1,2019,30,2019,7,50,2.4,120
43,82000,1,1,2019,30,2019,8,75,2.8,210
43,82000,1,1,2019,30,2019,17,30,7.7,231
43,82000,1,1,2019,30,2019,19,100,2.5,250
43,82000,1,1,2019,30,2019,21,25,4.7,117.5
43,82000,1,1,2019,30,2019,24,200,4.6,920
43,82000,1,1,2019,30,2019,25,200,3.9,780
43,70300,1,1,2019,1830,2019,5,42,5.45,228.9
43,47500,1,3,2018,54,2019,32,1250,3.39,4237.5
43,47500,1,3,2018,54,2019,41,5700,6.25,35625
43,88045,1,1,2019,18,2019,5,187,5.5,1028.5
43,88045,1,1,2019,18,2019,11,418,4.73,1977.14
43,88045,1,1,2019,18,2019,12,508,5.61,2849.88
43,88045,1,1,2019,18,2019,18,540,6.5,3510
43,88045,1,1,2019,18,2019,20,95,3.23,306.85
43,88045,1,1,2019,18,2019,21,250,5.14,1285
43,88045,1,1,2019,18,2019,23,130,2.92,379.6
43,88045,1,1,2019,18,2019,41,54,2.94,158.76
43,88045,1,1,2019,18,2019,42,173,3.29,569.17
43,88045,1,1,2019,18,2019,43,112,3.9,436.8
43,88045,1,1,2019,18,2019,44,125,3.06,382.5
43,88045,1,1,2019,18,2019,45,568,2.71,1539.28
43,74900,1,1,2019,36,2019,243,4,47.78,191.12
43,74900,1,1,2019,36,2019,244,85,43.5,3697.5
43,74900,1,1,2019,36,2019,245,1300,2.79,3627
43,74900,1,1,2019,36,2019,246,25,3.3,82.5
43,74900,1,1,2019,36,2019,247,70,18.9,1323
43,88045,1,1,2019,20,2019,27,20,16,320
43,66900,1,1,2019,32,2019,21,144,11,1584
43,66900,1,1,2019,28,2019,13,150,9.5,1425
43,66900,1,1,2019,33,2019,14,80,22.5,1800
43,59800,1,1,2019,55,2019,61,67,3.85,257.95
43,59800,1,1,2019,55,2019,41,53,3,159
43,59800,1,1,2019,55,2019,26,3,22.54,67.62
43,59800,1,1,2019,56,2019,57,57,2.2,125.4
43,59800,1,1,2019,56,2019,42,54,3,162
43,59800,1,1,2019,56,2019,39,30,2.3,69
43,59800,1,1,2019,56,2019,29,40,3.51,140.4
43,88041,15,14,2018,7,2019,15,70,5.5,385
43,88041,2,14,2018,8,2019,2,60,4,240
43,88041,5,14,2018,8,2019,5,30,4,120
43,88041,6,14,2018,8,2019,6,30,3.5,105
43,88041,3,14,2018,9,2019,3,60,13.5,810
43,88041,7,14,2018,9,2019,7,160,10.5,1680
43,88041,10,14,2018,9,2019,10,40,10,400
43,88041,11,14,2018,9,2019,11,120,9.5,1140
43,88041,12,14,2018,9,2019,12,50,19,950
43,88041,16,14,2018,9,2019,16,200,11,2200
43,88041,17,14,2018,10,2019,17,170,18.5,3145
43,88041,13,14,2018,11,2019,13,60,2,120
43,88041,14,14,2018,11,2019,14,40,19,760
43,88041,4,14,2018,12,2019,4,30,5,150
43,88041,6,14,2018,12,2019,6,30,5,150
43,88041,9,14,2018,12,2019,9,30,3.3,99
43,44100,1,2,2019,123,2019,14,87,6.8,591.6
43,44100,1,2,2019,123,2019,27,145,6.8,986
43,44100,1,2,2019,123,2019,44,84,6.8,571.2
43,44100,1,2,2019,123,2019,57,8,6.8,54.4
43,41200,1,1,2019,18,2019,3,2500,3,7500
43,41200,1,1,2019,13,2019,13,600,1.76,1056
43,41200,1,1,2019,12,2019,4,300,3.4,1020
43,41200,1,1,2019,11,2019,14,400,11.39,4556
43,41200,1,1,2019,10,2019,11,400,2.9,1160
43,41200,1,1,2019,9,2019,12,500,4.68,2340
43,41200,1,1,2019,8,2019,7,300,3.23,969
43,41200,1,1,2019,6,2019,6,400,3.21,1284
43,41200,1,1,2019,5,2019,8,600,16.6,9960
43,41200,1,1,2019,5,2019,9,500,10.72,5360
43,66100,1,1,2019,51,2019,3,30,1.716,51.48
43,66100,1,1,2019,51,2019,4,44,1.476,64.94
43,66100,1,1,2019,51,2019,14,30,2.76,82.8
43,66100,1,1,2019,51,2019,17,20,1.824,36.48
43,66100,1,1,2019,51,2019,19,15,3.084,46.26
43,66100,1,1,2019,51,2019,31,15,3.084,46.26
43,66100,1,1,2019,51,2019,33,50,1.08,54
43,66100,1,1,2019,51,2019,34,2,10.236,20.47
43,74000,1,1,2019,34,2019,27,800,1.25,1000
43,74000,1,1,2019,34,2019,42,200,5,1000
43,74000,1,1,2019,34,2019,53,40,6,240
43,69200,1,3,2018,20,2019,1,113,1.9,214.7
43,69200,1,3,2018,20,2019,2,172,2.75,473
43,69200,1,3,2018,20,2019,3,90,1,90
43,69200,1,3,2018,20,2019,5,94,2.75,258.5
43,69200,1,3,2018,20,2019,9,4,3.5,14
43,69200,1,3,2018,20,2019,10,186,2.3,427.8
43,69200,1,3,2018,20,2019,11,250,4,1000
43,69200,1,3,2018,20,2019,12,150,2.5,375
43,69200,1,3,2018,20,2019,13,20,2.75,55
43,69200,1,3,2018,20,2019,15,100,1,100
43,69200,1,3,2018,20,2019,16,4,3,12
43,69200,1,3,2018,20,2019,17,100,3.74,374
43,69200,1,3,2018,20,2019,18,30,2.75,82.5
43,69200,1,3,2018,23,2019,7,72,7.5,540
43,69200,1,3,2018,21,2019,4,84,16.16,1357.44
43,69200,1,3,2018,21,2019,6,120,7.5,900
43,69200,1,3,2018,22,2019,19,113,1.9,214.7
43,86800,1,1,2019,27,2019,4,200,6.13,1226
43,86800,1,1,2019,27,2019,5,100,6.07,607
43,86800,1,1,2019,27,2019,9,250,7.5,1875
43,54000,1,3,2018,20,2019,36,310,9.95,3084.5
43,54000,1,3,2018,20,2019,39,290,9.75,2827.5
43,54000,1,3,2018,20,2019,51,391,12.5,4887.5
43,53000,1,1,2019,20,2019,6,200,3.67,734
43,53000,1,1,2019,20,2019,26,300,10.33,3099
43,53000,1,1,2019,20,2019,28,180,6.2,1116
43,53000,1,1,2019,20,2019,30,180,6.23,1121.4
43,53000,1,1,2019,20,2019,31,250,5,1250
43,75300,1,43,2018,9,2019,3,168,2.37,398.16
43,75300,1,43,2018,9,2019,13,51,3.07,156.57
43,75300,1,43,2018,9,2019,24,146,3,438
43,78000,1,1,2019,31,2019,9,50,8,400
43,78000,1,1,2019,31,2019,20,120,6,720
43,78000,1,1,2019,31,2019,31,120,3.5,420
43,78000,1,1,2019,31,2019,42,600,1.8,1080
43,78000,1,1,2019,31,2019,44,40,6,240
43,78000,1,1,2019,31,2019,51,50,10,500
43,78000,1,1,2019,31,2019,53,20,12,240
43,78000,1,1,2019,31,2019,54,80,4.5,360
43,62700,1,1,2019,51,2019,1,2800,19.02,53256
43,62700,1,1,2019,51,2019,2,1100,11.97,13167
43,47500,1,1,2019,89,2019,1,5800,3.17,18386
43,47500,1,1,2019,89,2019,2,1300,3.22,4186
43,40300,1,1,2019,56,2019,4,420,4.3,1806
43,40300,1,1,2019,56,2019,1,20,7.6,152
43,40300,1,1,2019,56,2019,16,400,5.85,2340
43,40300,1,1,2019,56,2019,15,240,4,960
43,40300,1,1,2019,56,2019,9,100,6.4,640
43,40300,1,1,2019,56,2019,6,300,2.85,855
43,40300,1,1,2019,56,2019,7,260,5,1300
43,40300,1,1,2019,57,2019,2,280,2.6,728
43,40300,1,1,2019,58,2019,12,230,10.58,2433.4
