id_estado,nm_municipio,licitacao_ano,descricao_objeto,tipo_licitacao,permite_subcontratacao,tp_fornecimento,vl_estimado_licitacao_total,total_concorrentes,contrato_ano,vl_contrato_com_fornecedor
43,Erechim,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, destinados ao atendimento do Programa Nacional de Alimentação Escolar  PNAE, através da Secretaria Municipal de Educação com recursos PNAE.",N�o se aplica,N�o,Parcelado,516752,3,210/2019,169865
43,Erechim,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, destinados ao atendimento do Programa Nacional de Alimentação Escolar  PNAE, através da Secretaria Municipal de Educação com recursos PNAE.",N�o se aplica,N�o,Parcelado,516752,3,211/2019,52650
43,Erechim,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, destinados ao atendimento do Programa Nacional de Alimentação Escolar  PNAE, através da Secretaria Municipal de Educação com recursos PNAE.",N�o se aplica,N�o,Parcelado,516752,3,212/2019,294237
43,Almirante Tamandaré do Sul,1/2019,"CHAMADA PÚBLICA, PARA CREDENCIAMENTO DE PESSOA JURÍDICA (GRUPOS FORMAIS) E PESSOA FÍSICA (GRUPOS INFORMAIS) PARA O FORNECIMENTO DE PRODUTOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR.",N�o se aplica,N�o,Parcelado,28900.7,3,31/2019,8113.8
43,Almirante Tamandaré do Sul,1/2019,"CHAMADA PÚBLICA, PARA CREDENCIAMENTO DE PESSOA JURÍDICA (GRUPOS FORMAIS) E PESSOA FÍSICA (GRUPOS INFORMAIS) PARA O FORNECIMENTO DE PRODUTOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR.",N�o se aplica,N�o,Parcelado,28900.7,3,30/2019,3606.5
43,Gaurama,1/2019,"Seleção de propostas visando o fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede Municipal de ensino.",N�o se aplica,N�o,Parcelado,22094.5,6,23/2019,1023.8
43,Gaurama,1/2019,"Seleção de propostas visando o fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede Municipal de ensino.",N�o se aplica,N�o,Parcelado,22094.5,6,25/2019,4981.4
43,Gaurama,1/2019,"Seleção de propostas visando o fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede Municipal de ensino.",N�o se aplica,N�o,Parcelado,22094.5,6,28/2019,5039.3
43,Gaurama,1/2019,"Seleção de propostas visando o fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede Municipal de ensino.",N�o se aplica,N�o,Parcelado,22094.5,6,26/2019,4296.6
43,Gaurama,1/2019,"Seleção de propostas visando o fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede Municipal de ensino.",N�o se aplica,N�o,Parcelado,22094.5,6,27/2019,4939.2
43,Gaurama,1/2019,"Seleção de propostas visando o fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede Municipal de ensino.",N�o se aplica,N�o,Parcelado,22094.5,6,24/2019,1814.2
43,Coronel Pilar,1/2019,Aquisição de merenda escolar da agricultura familiar.,N�o se aplica,N�o,Parcelado,8622.2,3,28/2019,495
43,Coronel Pilar,1/2019,Aquisição de merenda escolar da agricultura familiar.,N�o se aplica,N�o,Parcelado,8622.2,3,29/2019,6792.6
43,Santa Bárbara do Sul,2/2019,AGRICULTURA FAMILIAR - MERENDA ESCOLAR,N�o se aplica,N�o,Parcelado,22132.15,1,79/2019,22132.15
43,Nova Bréscia,1/2019,"Aquisição de gêneros alimentícios diretamente da agricultura familiar, que serão utilizados na merenda escolar das Escolas Municipais no exercício de 2019. Conforme Projeto Básico (ANEXO I) do Edital",N�o se aplica,N�o,Parcelado,35792.06,5,18/2019,7699.2
43,Nova Bréscia,1/2019,"Aquisição de gêneros alimentícios diretamente da agricultura familiar, que serão utilizados na merenda escolar das Escolas Municipais no exercício de 2019. Conforme Projeto Básico (ANEXO I) do Edital",N�o se aplica,N�o,Parcelado,35792.06,5,20/2019,9536.4
43,Nova Bréscia,1/2019,"Aquisição de gêneros alimentícios diretamente da agricultura familiar, que serão utilizados na merenda escolar das Escolas Municipais no exercício de 2019. Conforme Projeto Básico (ANEXO I) do Edital",N�o se aplica,N�o,Parcelado,35792.06,5,19/2019,7978
43,Nova Bréscia,1/2019,"Aquisição de gêneros alimentícios diretamente da agricultura familiar, que serão utilizados na merenda escolar das Escolas Municipais no exercício de 2019. Conforme Projeto Básico (ANEXO I) do Edital",N�o se aplica,N�o,Parcelado,35792.06,5,21/2019,7318.86
43,Benjamin Constant do Sul,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E EMPREENDEDOR FAMILIAR RURAL.,N�o se aplica,N�o,Parcelado,28443.99,6,7/2019,8439.08
43,Benjamin Constant do Sul,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E EMPREENDEDOR FAMILIAR RURAL.,N�o se aplica,N�o,Parcelado,28443.99,6,8/2019,13338.1
43,Benjamin Constant do Sul,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E EMPREENDEDOR FAMILIAR RURAL.,N�o se aplica,N�o,Parcelado,28443.99,6,10/2019,2812.5
43,Benjamin Constant do Sul,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E EMPREENDEDOR FAMILIAR RURAL.,N�o se aplica,N�o,Parcelado,28443.99,6,11/2019,3011.37
43,doutor Maurício Cardoso,1/2019,"O OBJETO DA PRESENTE CHAMADA PÚBLICA CONSISTE NO CADASTRAMENTO DE FORNECEDOR INDIVIDUAL, GRUPOS FORMAIS E INFORMAIS DE AGRICULTORES FAMILIARES PARA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA A ALIMENTAÇÃO ESCOLAR DOS ALUNOS DA REDE MUNICIPAL DE ENSINO.",N�o se aplica,N�o,Parcelado,7087.5,4,22/2019,727.5
43,doutor Maurício Cardoso,1/2019,"O OBJETO DA PRESENTE CHAMADA PÚBLICA CONSISTE NO CADASTRAMENTO DE FORNECEDOR INDIVIDUAL, GRUPOS FORMAIS E INFORMAIS DE AGRICULTORES FAMILIARES PARA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA A ALIMENTAÇÃO ESCOLAR DOS ALUNOS DA REDE MUNICIPAL DE ENSINO.",N�o se aplica,N�o,Parcelado,7087.5,4,23/2019,2160
43,doutor Maurício Cardoso,1/2019,"O OBJETO DA PRESENTE CHAMADA PÚBLICA CONSISTE NO CADASTRAMENTO DE FORNECEDOR INDIVIDUAL, GRUPOS FORMAIS E INFORMAIS DE AGRICULTORES FAMILIARES PARA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA A ALIMENTAÇÃO ESCOLAR DOS ALUNOS DA REDE MUNICIPAL DE ENSINO.",N�o se aplica,N�o,Parcelado,7087.5,4,25/2019,3590
43,doutor Maurício Cardoso,1/2019,"O OBJETO DA PRESENTE CHAMADA PÚBLICA CONSISTE NO CADASTRAMENTO DE FORNECEDOR INDIVIDUAL, GRUPOS FORMAIS E INFORMAIS DE AGRICULTORES FAMILIARES PARA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA A ALIMENTAÇÃO ESCOLAR DOS ALUNOS DA REDE MUNICIPAL DE ENSINO.",N�o se aplica,N�o,Parcelado,7087.5,4,24/2019,610
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,17/2019,4638.9
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,18/2019,1665
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,12/2019,16902.6
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,23/2019,4394
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,24/2019,2765
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,15/2019,3402.5
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,22/2019,650
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,16/2019,7676.5
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,20/2019,1309
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,25/2019,2765
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,21/2019,2517.5
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,26/2019,4625
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,13/2019,306.9
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,19/2019,15975.5
43,Casca,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS ESCOLAS MUNICIPAIS E APAE DESTINADOS À ALIMENTAÇÃO ESCOLAR.,N�o se aplica,N�o,Parcelado,75173.4,17,14/2019,4604
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,92019/2019,18552
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,102019/2019,6400
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,112019/2019,29282
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,122019/2019,17713.2
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,132019/2019,19200
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,142019/2019,11200
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,152019/2019,15905
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,162019/2019,18187.5
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,172019/2019,13875
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,182019/2019,9980
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,192019/2019,3945
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,202019/2019,10004
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,212019/2019,5892
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,222019/2019,19200
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,232019/2019,5035.5
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,242019/2019,19424.1
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,252019/2019,14427.5
43,Rolante,1/2019,CHAMADA PÚBLICA DA AGRICULTURA FAMILIAR  PARA A ALIMENTAÇÃO ESCOLAR DO ANO DE 2019,N�o se aplica,N�o,Integral,290242.98,18,262019/2019,18187.5
43,Inhacorá,1/2019,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, CONFORME LEI N° 11.947 DE 16/06/2009 E RESOLUÇÃO N° 26 DO FNDE DE 17/062013.",N�o se aplica,N�o,Integral,25872.51,4,272019/2019,20348.76
43,Inhacorá,1/2019,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, CONFORME LEI N° 11.947 DE 16/06/2009 E RESOLUÇÃO N° 26 DO FNDE DE 17/062013.",N�o se aplica,N�o,Integral,25872.51,4,282019/2019,4235
43,Inhacorá,1/2019,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, CONFORME LEI N° 11.947 DE 16/06/2009 E RESOLUÇÃO N° 26 DO FNDE DE 17/062013.",N�o se aplica,N�o,Integral,25872.51,4,292019/2019,308.75
43,Inhacorá,1/2019,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, CONFORME LEI N° 11.947 DE 16/06/2009 E RESOLUÇÃO N° 26 DO FNDE DE 17/062013.",N�o se aplica,N�o,Integral,25872.51,4,302019/2019,980
43,Ijuí,1/2019,"Aquisição de gêneros alimentícios da agricultura familiar para alimentação escolar, no âmbito do Programa Nacional de Alimentação Escolar - PNAE, com dispensa de licitação, Lei Federal nº 11.947/09, Resolução FNDE/MEC nº 26/13 e Resolução FNDE/MEC n° 04/15.",N�o se aplica,N�o,Parcelado,82450,1,NA/NA,
43,Novo Barreiro,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural ou suas organizações, para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE.",N�o se aplica,N�o,Parcelado,70253.95,5,39/2019,1577.5
43,Novo Barreiro,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural ou suas organizações, para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE.",N�o se aplica,N�o,Parcelado,70253.95,5,37/2019,5520
43,Novo Barreiro,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural ou suas organizações, para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE.",N�o se aplica,N�o,Parcelado,70253.95,5,40/2019,1074.75
43,Novo Barreiro,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural ou suas organizações, para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE.",N�o se aplica,N�o,Parcelado,70253.95,5,38/2019,19628.4
43,Não-Me-Toque,1/2019,Chamada P?blica consiste na aquisi??o de g?neros aliment?cios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural ou de suas organiza??es para prover as necessidades de alimenta??o escolar dos alunos da Rede Municipal de Ensino,N�o se aplica,Sim,Parcelado,278078,7,69/2019,9000
43,Não-Me-Toque,1/2019,Chamada P?blica consiste na aquisi??o de g?neros aliment?cios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural ou de suas organiza??es para prover as necessidades de alimenta??o escolar dos alunos da Rede Municipal de Ensino,N�o se aplica,Sim,Parcelado,278078,7,70/2019,18502
43,Não-Me-Toque,1/2019,Chamada P?blica consiste na aquisi??o de g?neros aliment?cios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural ou de suas organiza??es para prover as necessidades de alimenta??o escolar dos alunos da Rede Municipal de Ensino,N�o se aplica,Sim,Parcelado,278078,7,71/2019,59570
43,Não-Me-Toque,1/2019,Chamada P?blica consiste na aquisi??o de g?neros aliment?cios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural ou de suas organiza??es para prover as necessidades de alimenta??o escolar dos alunos da Rede Municipal de Ensino,N�o se aplica,Sim,Parcelado,278078,7,72/2019,50200
43,Não-Me-Toque,1/2019,Chamada P?blica consiste na aquisi??o de g?neros aliment?cios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural ou de suas organiza??es para prover as necessidades de alimenta??o escolar dos alunos da Rede Municipal de Ensino,N�o se aplica,Sim,Parcelado,278078,7,73/2019,19821
43,Não-Me-Toque,1/2019,Chamada P?blica consiste na aquisi??o de g?neros aliment?cios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural ou de suas organiza??es para prover as necessidades de alimenta??o escolar dos alunos da Rede Municipal de Ensino,N�o se aplica,Sim,Parcelado,278078,7,74/2019,30045
43,Não-Me-Toque,1/2019,Chamada P?blica consiste na aquisi??o de g?neros aliment?cios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural ou de suas organiza??es para prover as necessidades de alimenta??o escolar dos alunos da Rede Municipal de Ensino,N�o se aplica,Sim,Parcelado,278078,7,75/2019,88316
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,30/2019,4005
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,26/2019,6860
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,34/2019,22410
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,29/2019,2585
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,33/2019,2793
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,31/2019,2069.8
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,27/2019,1133
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,28/2019,5780
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,25/2019,5875.8
43,Nova Palma,1/2019,Aquisição de Merenda escolar proveniente da agricultura familiar,N�o se aplica,N�o,Parcelado,75253.6,11,32/2019,13200
43,Palmitinho,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar – PNAE.",N�o se aplica,N�o,Parcelado,80062.5,8,11/2019,6750
43,Palmitinho,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar – PNAE.",N�o se aplica,N�o,Parcelado,80062.5,8,16/2019,3240
43,Palmitinho,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar – PNAE.",N�o se aplica,N�o,Parcelado,80062.5,8,17/2019,7480
43,Palmitinho,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar – PNAE.",N�o se aplica,N�o,Parcelado,80062.5,8,12/2019,7175
43,Palmitinho,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar – PNAE.",N�o se aplica,N�o,Parcelado,80062.5,8,15/2019,2250
43,Palmitinho,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar – PNAE.",N�o se aplica,N�o,Parcelado,80062.5,8,13/2019,3000
43,Palmitinho,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar – PNAE.",N�o se aplica,N�o,Parcelado,80062.5,8,10/2019,44407.5
43,Palmitinho,1/2019,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar – PNAE.",N�o se aplica,N�o,Parcelado,80062.5,8,14/2019,2160
43,Camargo,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR-PNAE.,N�o se aplica,N�o,Parcelado,22329.8,5,39/2019,2448
43,Camargo,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR-PNAE.,N�o se aplica,N�o,Parcelado,22329.8,5,42/2019,8455.4
43,Camargo,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR-PNAE.,N�o se aplica,N�o,Parcelado,22329.8,5,38/2019,931.5
43,Camargo,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR-PNAE.,N�o se aplica,N�o,Parcelado,22329.8,5,41/2019,1827.9
43,Camargo,1/2019,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR-PNAE.,N�o se aplica,N�o,Parcelado,22329.8,5,40/2019,2422
43,Senador Salgado Filho,1/2019,"Aquisição de gêneros alimentícios provenientes da Agricultura Familiar e do Empreendedor Familiar Rural, a serem consumidos na Escola Municipal de Ensino Fundamental, EMEF Boa Vista; e Escola Municipal de Educação Infantil Doce Infância (EMEI), para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE",N�o se aplica,N�o,Parcelado,22744.29,6,10/2019,810
43,Senador Salgado Filho,1/2019,"Aquisição de gêneros alimentícios provenientes da Agricultura Familiar e do Empreendedor Familiar Rural, a serem consumidos na Escola Municipal de Ensino Fundamental, EMEF Boa Vista; e Escola Municipal de Educação Infantil Doce Infância (EMEI), para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE",N�o se aplica,N�o,Parcelado,22744.29,6,6/2019,810
43,Senador Salgado Filho,1/2019,"Aquisição de gêneros alimentícios provenientes da Agricultura Familiar e do Empreendedor Familiar Rural, a serem consumidos na Escola Municipal de Ensino Fundamental, EMEF Boa Vista; e Escola Municipal de Educação Infantil Doce Infância (EMEI), para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE",N�o se aplica,N�o,Parcelado,22744.29,6,7/2019,1115.3
43,Senador Salgado Filho,1/2019,"Aquisição de gêneros alimentícios provenientes da Agricultura Familiar e do Empreendedor Familiar Rural, a serem consumidos na Escola Municipal de Ensino Fundamental, EMEF Boa Vista; e Escola Municipal de Educação Infantil Doce Infância (EMEI), para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE",N�o se aplica,N�o,Parcelado,22744.29,6,9/2019,4188.9
